price,date_sold,suburb,num_bath,num_bed,num_parking,property_size,type,suburb_population,suburb_median_income,suburb_sqkm,suburb_lat,suburb_lng,suburb_elevation,cash_rate,property_inflation_index,km_from_cbd
1100000,16/02/2018,Gymea Bay,1,3,1,628,House,6892,44460,2.405,-34.04951,151.08733,67,1.5,171.9,23.38
880000,16/02/2018,Moorebank,2,3,2,300,House,9747,38792,12.516,-33.94248,150.94138,15,1.5,171.9,26.27
4500000,17/02/2018,Gordon,3,4,2,1663,House,7668,44564,3.789,-33.75743,151.15575,117,1.5,171.9,12.96
2450000,17/02/2018,Manly,1,3,0,202,Semi-Detached,15866,66560,5.567,-33.80338,151.29117,42,1.5,171.9,10.17
1815000,17/02/2018,South Coogee,2,4,3,247,House,5502,39260,1.132,-33.93221,151.25393,71,1.5,171.9,8.48
1680000,17/02/2018,Kirkham,2,4,4,4981,House,699,48256,4.22,-34.03394,150.70955,82,1.5,171.9,49.9
1400000,17/02/2018,Tascott,2,4,2,910,House,1602,36868,2.129,-33.45183,151.31618,4,1.5,171.9,46.89
1250000,17/02/2018,Gymea Bay,1,3,2,803,House,6892,44460,2.405,-34.04951,151.08733,67,1.5,171.9,23.38
1175000,17/02/2018,Bonnyrigg,3,5,3,1136,House,8670,22204,3.042,-33.89333,150.88877,53,1.5,171.9,29.87
951000,17/02/2018,Greystanes,2,4,1,556,House,22802,33800,8.969,-33.82378,150.93855,62,1.5,171.9,25.53
842000,17/02/2018,Kellyville Ridge,2,4,2,558,House,10468,51532,2.707,-33.70376,150.92052,72,1.5,171.9,32.23
1990000,19/02/2018,Naremburn,1,3,0,316,House,5884,67184,1.25,-33.81731,151.20149,77,1.5,171.9,5.36
1030000,19/02/2018,Gymea Bay,3,4,2,569,House,6892,44460,2.405,-34.04951,151.08733,67,1.5,171.9,23.38
980000,19/02/2018,Hornsby Heights,1,2,1,758,House,6305,43576,10.218,-33.6556,151.10003,201,1.5,171.9,25.37
535000,19/02/2018,Toongabbie,1,2,1,111,Apartment / Unit / Flat,14337,34996,4.733,-33.79196,150.9468,39,1.5,171.9,25.67
1050000,20/02/2018,Mays Hill,1,2,1,681,House,767,30004,0.299,-33.8212,150.98881,31,1.5,171.9,21.04
769000,20/02/2018,Middleton Grange,2,3,2,375,House,5177,44044,2.555,-33.91254,150.84322,54,1.5,171.9,34.32
585000,20/02/2018,North Gosford,1,3,1,569,House,3700,32708,1.916,-33.41886,151.35564,25,1.5,171.9,51.31
570000,20/02/2018,Moorebank,2,2,1,173,Apartment / Unit / Flat,9747,38792,12.516,-33.94248,150.94138,15,1.5,171.9,26.27
3150000,21/02/2018,Paddington,2,2,2,221,House,12911,73944,1.627,-33.88334,151.22781,53,1.5,171.9,2.61
1000000,21/02/2018,Moorebank,3,4,2,708,House,9747,38792,12.516,-33.94248,150.94138,15,1.5,171.9,26.27
700000,21/02/2018,Fairfield West,2,3,2,557,House,11575,22620,3.217,-33.87024,150.92391,26,1.5,171.9,26.47
675000,21/02/2018,Killarney Vale,2,4,2,594,House,7216,30108,3.018,-33.36629,151.4607,8,1.5,171.9,60.03
625000,21/02/2018,Bradbury,1,3,2,562,House,8800,31980,3.734,-34.08405,150.81805,126,1.5,171.9,43.6
2508000,22/02/2018,North Willoughby,2,3,2,556,House,4172,45552,0.935,-33.79541,151.20101,95,1.5,171.9,7.78
1511000,22/02/2018,Beacon Hill,2,3,4,883,House,7457,41288,2.605,-33.75228,151.25889,119,1.5,171.9,13.32
1375000,22/02/2018,Kirrawee,2,3,1,765,House,9278,39052,3.553,-34.0332,151.07224,96,1.5,171.9,22.57
1190000,22/02/2018,Kirrawee,2,4,1,594,House,9278,39052,3.553,-34.0332,151.07224,96,1.5,171.9,22.57
980000,22/02/2018,Burwood,2,2,1,138,Apartment / Unit / Flat,16030,24856,2.435,-33.87838,151.10412,33,1.5,171.9,9.9
870000,22/02/2018,Narara,3,4,6,1115,House,7934,34632,8.242,-33.39553,151.33681,10,1.5,171.9,53.4
3000000,23/02/2018,Paddington,2,4,1,133,House,12911,73944,1.627,-33.88334,151.22781,53,1.5,171.9,2.61
2850000,23/02/2018,Paddington,1,4,0,132,House,12911,73944,1.627,-33.88334,151.22781,53,1.5,171.9,2.61
2275000,23/02/2018,Seaforth,2,4,2,520,House,7139,55224,3.108,-33.79114,151.2431,86,1.5,171.9,8.76
1240000,23/02/2018,Gymea Bay,2,4,2,1777,House,6892,44460,2.405,-34.04951,151.08733,67,1.5,171.9,23.38
1160000,23/02/2018,Kirrawee,1,2,1,607,House,9278,39052,3.553,-34.0332,151.07224,96,1.5,171.9,22.57
610000,23/02/2018,Killarney Vale,1,3,2,550,House,7216,30108,3.018,-33.36629,151.4607,8,1.5,171.9,60.03
570000,23/02/2018,Narara,1,4,1,645,House,7934,34632,8.242,-33.39553,151.33681,10,1.5,171.9,53.4
3131000,24/02/2018,Manly,2,4,0,348,House,15866,66560,5.567,-33.80338,151.29117,42,1.5,171.9,10.17
1970000,24/02/2018,Paddington,2,3,0,101,House,12911,73944,1.627,-33.88334,151.22781,53,1.5,171.9,2.61
1865000,24/02/2018,Gymea Bay,3,5,2,765,House,6892,44460,2.405,-34.04951,151.08733,67,1.5,171.9,23.38
1790000,24/02/2018,Oyster Bay,3,5,2,783,House,5488,47736,2.101,-34.0069,151.08096,11,1.5,171.9,19.73
1775000,24/02/2018,Rosebery,1,3,2,467,House,10117,42172,1.928,-33.91857,151.20485,18,1.5,171.9,5.94
1420000,24/02/2018,Beacon Hill,2,4,2,664,House,7457,41288,2.605,-33.75228,151.25889,119,1.5,171.9,13.32
1155000,24/02/2018,Horsfield Bay,2,3,5,778,House,544,38064,0.417,-33.49244,151.30151,33,1.5,171.9,42.2
954000,24/02/2018,Oyster Bay,1,3,2,905,House,5488,47736,2.101,-34.0069,151.08096,11,1.5,171.9,19.73
650000,24/02/2018,Strathfield,1,2,1,100,Apartment / Unit / Flat,25813,34424,6.572,-33.87913,151.08118,43,1.5,171.9,12.01
1830000,25/02/2018,East Killara,2,4,3,835,House,2978,38428,3.19,-33.75738,151.18183,78,1.5,171.9,12.23
710000,25/02/2018,Point Clare,1,4,1,562,House,3731,31772,3.336,-33.44017,151.31715,62,1.5,171.9,48.17
2850000,26/02/2018,Naremburn,2,4,3,514,House,5884,67184,1.25,-33.81731,151.20149,77,1.5,171.9,5.36
1600000,26/02/2018,Kirkham,2,4,2,4014,House,699,48256,4.22,-34.03394,150.70955,82,1.5,171.9,49.9
1000000,26/02/2018,Greystanes,2,3,2,640,House,22802,33800,8.969,-33.82378,150.93855,62,1.5,171.9,25.53
765000,26/02/2018,Point Clare,2,4,2,651,House,3731,31772,3.336,-33.44017,151.31715,62,1.5,171.9,48.17
705000,26/02/2018,Greystanes,2,3,1,678,House,22802,33800,8.969,-33.82378,150.93855,62,1.5,171.9,25.53
655000,26/02/2018,Kingswood,1,4,4,563,House,9301,33228,4.782,-33.76129,150.72784,42,1.5,171.9,46.09
525000,26/02/2018,Camden South,1,2,1,311,House,4539,39832,4.236,-34.08232,150.70072,82,1.5,171.9,52.86
2138888,27/02/2018,Oyster Bay,3,5,2,845,House,5488,47736,2.101,-34.0069,151.08096,11,1.5,171.9,19.73
1820000,27/02/2018,Paddington,1,2,0,110,House,12911,73944,1.627,-33.88334,151.22781,53,1.5,171.9,2.61
840000,27/02/2018,Toongabbie,2,4,2,303,House,14337,34996,4.733,-33.79196,150.9468,39,1.5,171.9,25.67
710000,27/02/2018,Toongabbie,1,3,1,626,House,14337,34996,4.733,-33.79196,150.9468,39,1.5,171.9,25.67
575000,27/02/2018,Glenbrook,1,2,0,469,Duplex,5051,43992,6.995,-33.76592,150.62573,199,1.5,171.9,55.19
450000,27/02/2018,Toongabbie,1,2,1,106,Apartment / Unit / Flat,14337,34996,4.733,-33.79196,150.9468,39,1.5,171.9,25.67
715000,28/02/2018,Bradbury,2,4,2,581,House,8800,31980,3.734,-34.08405,150.81805,126,1.5,171.9,43.6
597000,28/02/2018,Narara,1,4,2,612,House,7934,34632,8.242,-33.39553,151.33681,10,1.5,171.9,53.4
1300000,13/03/2018,Glenbrook,3,4,4,737,House,5051,43992,6.995,-33.76592,150.62573,199,1.5,169.8,55.19
1010000,13/03/2018,Bexley,1,2,2,509,House,19733,31512,4.366,-33.95213,151.1183,50,1.5,169.8,12.84
710000,13/03/2018,Lurnea,1,3,1,680,House,9311,22724,2.504,-33.93623,150.89729,34,1.5,169.8,29.97
1900000,14/03/2018,Manly,2,2,1,159,Apartment / Unit / Flat,15866,66560,5.567,-33.80338,151.29117,42,1.5,169.8,10.17
1005000,14/03/2018,Phegans Bay,2,3,2,500,House,432,37700,0.562,-33.48838,151.30872,21,1.5,169.8,42.78
985000,14/03/2018,Middleton Grange,2,4,2,504,House,5177,44044,2.555,-33.91254,150.84322,54,1.5,169.8,34.32
655000,14/03/2018,Camden South,1,3,3,1380,House,4539,39832,4.236,-34.08232,150.70072,82,1.5,169.8,52.86
903000,15/03/2018,Bexley,1,2,1,248,House,19733,31512,4.366,-33.95213,151.1183,50,1.5,169.8,12.84
890000,15/03/2018,Penshurst,2,3,2,169,Apartment / Unit / Flat,12786,34684,2.516,-33.96482,151.08475,62,1.5,169.8,16.01
545000,15/03/2018,Killarney Vale,2,3,1,556,House,7216,30108,3.018,-33.36629,151.4607,8,1.5,169.8,60.03
2250000,16/03/2018,Lugarno,4,5,2,695,House,5606,40768,2.679,-33.98105,151.04426,47,1.5,169.8,20
2130000,16/03/2018,Naremburn,3,4,2,335,House,5884,67184,1.25,-33.81731,151.20149,77,1.5,169.8,5.36
1860000,16/03/2018,Charmhaven,3,5,6,1404,House,2551,28288,7.069,-33.2261,151.49301,17,1.5,169.8,75.6
1415000,16/03/2018,Hornsby Heights,2,5,2,513,House,6305,43576,10.218,-33.6556,151.10003,201,1.5,169.8,25.37
1395000,16/03/2018,Caringbah,2,4,1,574,House,11658,42380,4.089,-34.03534,151.12423,22,1.5,169.8,20.47
1350000,16/03/2018,Hornsby Heights,2,4,1,746,House,6305,43576,10.218,-33.6556,151.10003,201,1.5,169.8,25.37
1100000,16/03/2018,Toowoon Bay,2,3,1,841,House,530,29588,0.55,-33.36239,151.49762,21,1.5,169.8,61.83
750000,16/03/2018,Camden South,2,4,2,885,House,4539,39832,4.236,-34.08232,150.70072,82,1.5,169.8,52.86
530000,16/03/2018,Buff Point,2,3,1,664,House,3511,27456,2.094,-33.22787,151.53669,15,1.5,169.8,76.92
300500,16/03/2018,Bradbury,1,2,1,76,Apartment / Unit / Flat,8800,31980,3.734,-34.08405,150.81805,126,1.5,169.8,43.6
5000000,17/03/2018,Kogarah Bay,3,5,4,942,House,2022,36504,0.665,-33.9826,151.12424,19,1.5,169.8,15.25
3870000,17/03/2018,Lilli Pilli,5,5,2,930,House,1390,51636,0.607,-34.06716,151.11552,42,1.5,169.8,24.05
3000000,17/03/2018,Lugarno,3,5,4,1326,House,5606,40768,2.679,-33.98105,151.04426,47,1.5,169.8,20
1700000,17/03/2018,Lugarno,3,5,2,923,House,5606,40768,2.679,-33.98105,151.04426,47,1.5,169.8,20
1375000,17/03/2018,Neutral Bay,1,2,0,158,Semi-Detached,10488,70512,1.28,-33.83489,151.21821,72,1.5,169.8,3.44
1370000,17/03/2018,Ermington,1,3,3,645,House,10737,33644,4.135,-33.8105,151.06162,40,1.5,169.8,15
1360000,17/03/2018,Bexley,1,3,2,664,House,19733,31512,4.366,-33.95213,151.1183,50,1.5,169.8,12.84
1352000,17/03/2018,Bankstown,1,2,2,809,House,32113,23556,6.393,-33.91991,151.03125,21,1.5,169.8,17.61
1290000,17/03/2018,Blakehurst,2,4,3,727,House,6219,37700,2.313,-33.99061,151.10947,37,1.5,169.8,16.73
1152000,17/03/2018,Birrong,1,4,2,809,House,3103,24596,1.196,-33.89192,151.02094,36,1.5,169.8,17.73
1118000,17/03/2018,Lidcombe,1,3,2,436,House,19627,27248,6.805,-33.86491,151.04789,28,1.5,169.8,14.99
1085000,17/03/2018,Minto,3,5,4,450,House,12551,29276,9.568,-34.03164,150.84989,71,1.5,169.8,38.06
880000,17/03/2018,Burwood,1,2,1,110,Apartment / Unit / Flat,16030,24856,2.435,-33.87838,151.10412,33,1.5,169.8,9.9
782500,17/03/2018,South Wentworthville,1,3,2,696,House,6197,32032,1.809,-33.82166,150.97206,29,1.5,169.8,22.54
782000,17/03/2018,Lurnea,1,3,1,803,House,9311,22724,2.504,-33.93623,150.89729,34,1.5,169.8,29.97
644000,17/03/2018,Kingswood,1,3,1,581,House,9301,33228,4.782,-33.76129,150.72784,42,1.5,169.8,46.09
492000,17/03/2018,Bankstown,1,2,2,134,Apartment / Unit / Flat,32113,23556,6.393,-33.91991,151.03125,21,1.5,169.8,17.61
1800000,19/03/2018,Burwood,2,3,3,2139,Apartment / Unit / Flat,16030,24856,2.435,-33.87838,151.10412,33,1.5,169.8,9.9
927000,19/03/2018,Zetland,2,2,1,112,Apartment / Unit / Flat,10078,45604,0.805,-33.90769,151.2083,23,1.5,169.8,4.72
625000,19/03/2018,Camden South,1,3,0,563,House,4539,39832,4.236,-34.08232,150.70072,82,1.5,169.8,52.86
2140000,20/03/2018,Gordon,2,4,1,1024,House,7668,44564,3.789,-33.75743,151.15575,117,1.5,169.8,12.96
1800000,20/03/2018,Randwick,1,3,1,249,Semi-Detached,29986,57460,5.308,-33.91839,151.24013,68,1.5,169.8,6.53
380000,20/03/2018,Lakemba,1,2,1,86,Apartment / Unit / Flat,17023,22204,2.187,-33.91825,151.07547,33,1.5,169.8,13.76
4870000,21/03/2018,Seaforth,3,6,4,1000,House,7139,55224,3.108,-33.79114,151.2431,86,1.5,169.8,8.76
927500,21/03/2018,Camden South,2,4,2,936,House,4539,39832,4.236,-34.08232,150.70072,82,1.5,169.8,52.86
845000,21/03/2018,South Wentworthville,1,3,1,556,House,6197,32032,1.809,-33.82166,150.97206,29,1.5,169.8,22.54
820000,21/03/2018,Gymea Bay,2,3,1,600,House,6892,44460,2.405,-34.04951,151.08733,67,1.5,169.8,23.38
640000,21/03/2018,Point Clare,1,3,1,531,House,3731,31772,3.336,-33.44017,151.31715,62,1.5,169.8,48.17
2100000,22/03/2018,Gordon,2,5,3,904,House,7668,44564,3.789,-33.75743,151.15575,117,1.5,169.8,12.96
1250000,22/03/2018,Carramar,2,5,7,1790,House,3550,23504,1.017,-33.88405,150.96381,10,1.5,169.8,22.86
1155000,22/03/2018,Kirrawee,1,3,1,543,House,9278,39052,3.553,-34.0332,151.07224,96,1.5,169.8,22.57
980000,22/03/2018,Randwick,1,1,1,81,Apartment / Unit / Flat,29986,57460,5.308,-33.91839,151.24013,68,1.5,169.8,6.53
750000,22/03/2018,Middleton Grange,2,3,1,303,House,5177,44044,2.555,-33.91254,150.84322,54,1.5,169.8,34.32
678000,22/03/2018,Oran Park,2,4,1,300,House,4765,50336,13.744,-33.99074,150.74247,81,1.5,169.8,45.41
2600000,23/03/2018,Rosebery,1,3,4,1081,House,10117,42172,1.928,-33.91857,151.20485,18,1.5,169.8,5.94
2350000,23/03/2018,Hardys Bay,4,5,2,986,House,227,35828,0.606,-33.52699,151.35541,44,1.5,169.8,39.86
1850000,23/03/2018,Neutral Bay,2,3,0,381,House,10488,70512,1.28,-33.83489,151.21821,72,1.5,169.8,3.44
1710000,23/03/2018,Phillip Bay,2,5,4,440,House,704,37284,0.626,-33.97947,151.23111,16,1.5,169.8,12.83
1700000,23/03/2018,Botany,3,4,1,490,House,10817,46800,3.211,-33.94907,151.19881,6,1.5,169.8,9.37
1200000,23/03/2018,Bexley,1,3,1,249,House,19733,31512,4.366,-33.95213,151.1183,50,1.5,169.8,12.84
1154000,23/03/2018,Gymea Bay,2,3,1,562,House,6892,44460,2.405,-34.04951,151.08733,67,1.5,169.8,23.38
1025000,23/03/2018,Caringbah,2,3,3,558,House,11658,42380,4.089,-34.03534,151.12423,22,1.5,169.8,20.47
850000,23/03/2018,North Gosford,4,6,3,683,House,3700,32708,1.916,-33.41886,151.35564,25,1.5,169.8,51.31
663000,23/03/2018,South Windsor,1,4,2,574,House,5892,33696,8.905,-33.63042,150.79928,18,1.5,169.8,46.1
500000,23/03/2018,Buff Point,1,3,1,687,House,3511,27456,2.094,-33.22787,151.53669,15,1.5,169.8,76.92
3400000,24/03/2018,Taren Point,1,3,3,1170,House,1734,36296,1.359,-34.01833,151.12465,8,1.5,169.8,18.73
2350000,24/03/2018,Randwick,2,4,1,342,House,29986,57460,5.308,-33.91839,151.24013,68,1.5,169.8,6.53
1950000,24/03/2018,Gymea Bay,2,3,2,1670,House,6892,44460,2.405,-34.04951,151.08733,67,1.5,169.8,23.38
1655000,24/03/2018,Ermington,2,4,3,930,House,10737,33644,4.135,-33.8105,151.06162,40,1.5,169.8,15
1510000,24/03/2018,Lugarno,3,5,2,727,House,5606,40768,2.679,-33.98105,151.04426,47,1.5,169.8,20
1400000,24/03/2018,Lugarno,2,3,0,955,House,5606,40768,2.679,-33.98105,151.04426,47,1.5,169.8,20
1306000,24/03/2018,North Ryde,1,4,2,531,House,10860,36712,5.36,-33.79673,151.1332,59,1.5,169.8,10.39
805000,24/03/2018,Fairfield West,2,4,2,573,House,11575,22620,3.217,-33.87024,150.92391,26,1.5,169.8,26.47
660000,24/03/2018,Crows Nest,1,1,1,59,Apartment / Unit / Flat,4798,70304,0.762,-33.82557,151.20362,97,1.5,169.8,4.43
1350000,26/03/2018,Hornsby Heights,3,5,2,929,House,6305,43576,10.218,-33.6556,151.10003,201,1.5,169.8,25.37
1205000,26/03/2018,Ermington,1,3,2,564,House,10737,33644,4.135,-33.8105,151.06162,40,1.5,169.8,15
1510000,27/03/2018,Botany,1,3,2,402,House,10817,46800,3.211,-33.94907,151.19881,6,1.5,169.8,9.37
1050000,27/03/2018,Middleton Grange,3,5,2,400,House,5177,44044,2.555,-33.91254,150.84322,54,1.5,169.8,34.32
1830000,28/03/2018,Gordon,1,3,2,1019,House,7668,44564,3.789,-33.75743,151.15575,117,1.5,169.8,12.96
1830000,28/03/2018,Gymea Bay,3,5,2,803,House,6892,44460,2.405,-34.04951,151.08733,67,1.5,169.8,23.38
1080000,28/03/2018,Bexley,1,3,1,141,House,19733,31512,4.366,-33.95213,151.1183,50,1.5,169.8,12.84
946000,28/03/2018,Kirrawee,1,3,3,569,House,9278,39052,3.553,-34.0332,151.07224,96,1.5,169.8,22.57
775000,28/03/2018,Gregory Hills,2,4,2,373,House,4985,51116,6.388,-34.02724,150.77608,117,1.5,169.8,43.95
690000,28/03/2018,Bexley,2,2,1,127,Apartment / Unit / Flat,19733,31512,4.366,-33.95213,151.1183,50,1.5,169.8,12.84
3450000,29/03/2018,Punchbowl,8,16,10,1094,Block of Units,20236,22048,4.323,-33.92907,151.05159,22,1.5,169.8,16.27
2425000,29/03/2018,Narrabeen,3,5,3,465,House,8207,48932,2.197,-33.71505,151.29588,0,1.5,169.8,18.45
2300000,29/03/2018,Woolooware,2,4,2,650,House,3962,44408,1.86,-34.0446,151.1403,16,1.5,169.8,20.92
1443500,29/03/2018,Beacon Hill,3,4,2,512,House,7457,41288,2.605,-33.75228,151.25889,119,1.5,169.8,13.32
1275000,29/03/2018,Hornsby Heights,2,4,2,879,House,6305,43576,10.218,-33.6556,151.10003,201,1.5,169.8,25.37
948000,29/03/2018,Middleton Grange,2,4,2,473,House,5177,44044,2.555,-33.91254,150.84322,54,1.5,169.8,34.32
945000,29/03/2018,Zetland,2,2,1,111,Apartment / Unit / Flat,10078,45604,0.805,-33.90769,151.2083,23,1.5,169.8,4.72
768000,29/03/2018,Oran Park,2,4,2,390,House,4765,50336,13.744,-33.99074,150.74247,81,1.5,169.8,45.41
750000,29/03/2018,Glenbrook,2,3,1,692,House,5051,43992,6.995,-33.76592,150.62573,199,1.5,169.8,55.19
400000,29/03/2018,Lakemba,1,2,1,87,Apartment / Unit / Flat,17023,22204,2.187,-33.91825,151.07547,33,1.5,169.8,13.76
1400000,31/03/2018,Rosebery,2,3,2,140,New Apartments / Off the Plan,10117,42172,1.928,-33.91857,151.20485,18,1.5,169.8,5.94
1100000,31/03/2018,Rockdale,1,3,1,314,House,15534,33852,2.477,-33.95426,151.1404,19,1.5,169.8,11.79
1800000,13/04/2018,Narrabeen,2,4,2,556,House,8207,48932,2.197,-33.71505,151.29588,0,1.5,169.8,18.45
1700000,13/04/2018,Kirkham,2,5,2,9387,House,699,48256,4.22,-34.03394,150.70955,82,1.5,169.8,49.9
1010000,13/04/2018,Engadine,2,3,2,601,House,17375,41756,9.233,-34.05778,151.01793,147,1.5,169.8,27.77
765000,13/04/2018,Camden South,3,5,2,879,House,4539,39832,4.236,-34.08232,150.70072,82,1.5,169.8,52.86
605000,13/04/2018,Lidcombe,2,2,1,102,Apartment / Unit / Flat,19627,27248,6.805,-33.86491,151.04789,28,1.5,169.8,14.99
565000,13/04/2018,Pendle Hill,1,2,1,131,Villa,7247,30680,1.964,-33.80402,150.95535,52,1.5,169.8,24.52
360000,13/04/2018,Lakemba,1,2,1,88,Apartment / Unit / Flat,17023,22204,2.187,-33.91825,151.07547,33,1.5,169.8,13.76
2865000,14/04/2018,Crows Nest,1,3,2,228,Terrace,4798,70304,0.762,-33.82557,151.20362,97,1.5,169.8,4.43
2500000,14/04/2018,Dolans Bay,4,5,2,885,House,598,46800,0.259,-34.06337,151.12578,26,1.5,169.8,23.32
2200000,14/04/2018,Naremburn,6,6,4,1119,Vacant land,5884,67184,1.25,-33.81731,151.20149,77,1.5,169.8,5.36
1900000,14/04/2018,Wareemba,2,3,1,417,House,1546,42172,0.317,-33.85759,151.13219,21,1.5,169.8,7.24
1860000,14/04/2018,Beacon Hill,3,4,2,556,House,7457,41288,2.605,-33.75228,151.25889,119,1.5,169.8,13.32
1680000,14/04/2018,Penshurst,4,5,2,450,Duplex,12786,34684,2.516,-33.96482,151.08475,62,1.5,169.8,16.01
1625000,14/04/2018,Belrose,3,4,2,937,House,8780,39728,13.636,-33.72159,151.21169,156,1.5,169.8,15.92
1022000,14/04/2018,Lidcombe,1,2,2,600,House,19627,27248,6.805,-33.86491,151.04789,28,1.5,169.8,14.99
770000,14/04/2018,Fairfield West,1,3,2,702,House,11575,22620,3.217,-33.87024,150.92391,26,1.5,169.8,26.47
737000,14/04/2018,Engadine,1,2,1,581,House,17375,41756,9.233,-34.05778,151.01793,147,1.5,169.8,27.77
3375000,16/04/2018,Woolooware,5,10,2,1606,House,3962,44408,1.86,-34.0446,151.1403,16,1.5,169.8,20.92
2020000,16/04/2018,Kirkham,3,7,6,4001,House,699,48256,4.22,-34.03394,150.70955,82,1.5,169.8,49.9
1040000,16/04/2018,Kingswood,3,5,4,587,House,9301,33228,4.782,-33.76129,150.72784,42,1.5,169.8,46.09
770000,16/04/2018,Oran Park,2,4,2,501,House,4765,50336,13.744,-33.99074,150.74247,81,1.5,169.8,45.41
740000,16/04/2018,Camden South,2,4,2,841,House,4539,39832,4.236,-34.08232,150.70072,82,1.5,169.8,52.86
1620000,17/04/2018,Belrose,3,4,2,696,House,8780,39728,13.636,-33.72159,151.21169,156,1.5,169.8,15.92
1070000,17/04/2018,Minchinbury,3,6,3,844,House,5619,37648,4.186,-33.78664,150.82899,70,1.5,169.8,36.32
950000,17/04/2018,South Wentworthville,1,3,2,808,House,6197,32032,1.809,-33.82166,150.97206,29,1.5,169.8,22.54
550000,17/04/2018,North Gosford,2,2,1,669,House,3700,32708,1.916,-33.41886,151.35564,25,1.5,169.8,51.31
480000,17/04/2018,North Gosford,1,3,2,692,House,3700,32708,1.916,-33.41886,151.35564,25,1.5,169.8,51.31
1570000,18/04/2018,Wahroonga,2,4,2,1292,House,17371,47424,9.766,-33.72353,151.11725,194,1.5,169.8,17.9
1420000,18/04/2018,Dundas,2,4,2,715,House,4740,32188,1.347,-33.80329,151.04263,30,1.5,169.8,16.94
1200000,18/04/2018,Ermington,3,3,2,327,Duplex,10737,33644,4.135,-33.8105,151.06162,40,1.5,169.8,15
840000,18/04/2018,Glenbrook,2,3,4,904,House,5051,43992,6.995,-33.76592,150.62573,199,1.5,169.8,55.19
820000,18/04/2018,Engadine,1,3,2,581,House,17375,41756,9.233,-34.05778,151.01793,147,1.5,169.8,27.77
745000,18/04/2018,Camden South,2,4,3,862,House,4539,39832,4.236,-34.08232,150.70072,82,1.5,169.8,52.86
690000,18/04/2018,Long Jetty,1,3,1,575,House,6390,28288,2.539,-33.35917,151.48543,10,1.5,169.8,61.67
2200070,19/04/2018,Wahroonga,2,4,2,1254,House,17371,47424,9.766,-33.72353,151.11725,194,1.5,169.8,17.9
1200000,19/04/2018,Warnervale,2,7,1,760,House,641,31876,12.725,-33.24668,151.43186,17,1.5,169.8,71.63
1160000,19/04/2018,Hornsby,2,3,2,658,House,22168,38792,8.386,-33.69724,151.10055,187,1.5,169.8,21.2
1125000,19/04/2018,Rosehill,1,3,1,702,House,3806,39624,3.67,-33.82647,151.03151,4,1.5,169.8,17.06
695000,19/04/2018,Girraween,1,3,1,393,House,5590,35152,2.316,-33.80002,150.94399,58,1.5,169.8,25.65
2807000,20/04/2018,Naremburn,3,5,2,557,House,5884,67184,1.25,-33.81731,151.20149,77,1.5,169.8,5.36
2325000,20/04/2018,Church Point,2,4,3,697,House,997,54132,0.721,-33.65154,151.28137,73,1.5,169.8,24.6
1751000,20/04/2018,Crows Nest,1,2,1,199,House,4798,70304,0.762,-33.82557,151.20362,97,1.5,169.8,4.43
855000,20/04/2018,Engadine,1,3,2,556,House,17375,41756,9.233,-34.05778,151.01793,147,1.5,169.8,27.77
3570000,21/04/2018,Concord,3,6,2,676,House,14533,39052,5.058,-33.85608,151.10677,6,1.5,169.8,9.6
1705000,21/04/2018,North Ryde,3,4,2,617,House,10860,36712,5.36,-33.79673,151.1332,59,1.5,169.8,10.39
1650000,21/04/2018,Brookvale,3,5,2,628,House,3161,47320,2.195,-33.76268,151.26932,34,1.5,169.8,12.63
1400000,21/04/2018,Hillsdale,1,3,1,468,House,5501,34736,0.546,-33.95297,151.22753,20,1.5,169.8,9.88
1330000,21/04/2018,Hillsdale,2,3,2,169,Apartment / Unit / Flat,5501,34736,0.546,-33.95297,151.22753,20,1.5,169.8,9.88
1260000,21/04/2018,Hornsby Heights,2,4,3,854,House,6305,43576,10.218,-33.6556,151.10003,201,1.5,169.8,25.37
1092500,21/04/2018,Engadine,2,4,3,784,House,17375,41756,9.233,-34.05778,151.01793,147,1.5,169.8,27.77
736000,21/04/2018,Girraween,2,3,2,233,Townhouse,5590,35152,2.316,-33.80002,150.94399,58,1.5,169.8,25.65
685000,21/04/2018,Long Jetty,1,2,2,981,House,6390,28288,2.539,-33.35917,151.48543,10,1.5,169.8,61.67
1160000,23/04/2018,Palm Beach,2,3,2,1200,House,1593,54704,2.716,-33.59895,151.32589,0,1.5,169.8,31.42
1042000,23/04/2018,Engadine,2,3,2,651,House,17375,41756,9.233,-34.05778,151.01793,147,1.5,169.8,27.77
825000,23/04/2018,Oran Park,3,4,2,480,House,4765,50336,13.744,-33.99074,150.74247,81,1.5,169.8,45.41
690000,23/04/2018,Lurnea,1,3,1,639,House,9311,22724,2.504,-33.93623,150.89729,34,1.5,169.8,29.97
672700,23/04/2018,South Wentworthville,1,3,1,394,House,6197,32032,1.809,-33.82166,150.97206,29,1.5,169.8,22.54
545000,23/04/2018,Lurnea,1,3,1,215,House,9311,22724,2.504,-33.93623,150.89729,34,1.5,169.8,29.97
520000,23/04/2018,Buff Point,2,3,2,916,House,3511,27456,2.094,-33.22787,151.53669,15,1.5,169.8,76.92
